,content,normdate,rhyme,met
944,"Eres ariete formidable; nada
resiste a tu satánica ironía
Al través del sepulcro todavía
resuena tu estridente carcajada
Cayó bajo tu sátira acerada
cuanto la humana estupidez creía,
y hoy la razón no más sirve de guía
a la prole de Adán regenerada
Ya solo influye en su mortal destino
la libre religión de las ideas;
ya la fe miserable a tierra vino:
ya el Cristo se desploma; ya las teas
alumbran los misterios del camino;
ya venciste, Voltaire, ¡maldito seas!
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+--+---+-+-', '-+---+---+-', '--+--+---+-', '-+---+---+-', '-+---+---+-', '+--+---+-+-', '+--++++--+-', '--+--+---+-', '++-+---+-+-', '-+---+---+-', '+-+--+-+-+-', '++---+-+-+-', '-+---+---+-', '+-+--+--+-+-']"
945,"Como ilustre consigna incitadora
das tu leño al hogar de la pasión,
para quien, atizando su tesón,
enardece la brasa emprendedora
Caudalosa tormenta instigadora
que anegando al estéril corazón,
fertilizas la tierra de la acción
y alimentas su flor ensoñadora
Le confieres la gracia de tu sueño
al que insiste con ansia y con empeño,
y utopías falaces, reales son.
Mas aquel que camina con desgano,
sólo avista en las señas de tu mano,
un esbozo de lúgubre ilusión.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'C', 'B', 'D', 'D', 'B']","['--+--+---+-', '+-+--+---+-', '-----+---+-', '--+--+---+-', '--+--+---+-', '--+--+---+-', '--+--+---+-', '--+--+---+-', '+-+--+---+-', '--+--+---+-', '--+-+--+-+-', '--+--+---+-', '+-+--+---+-', '+-+--+---+-']"
946,"De esbeltez singular, barbilampiño,
delgado y de cabello algo castaño
pero amante del bien, no le hago daño
al hombre en la vejez, ni cuando niño.
Es muy contada la ocasión que riño
pues no tiene mi genio nada huraño
y tarde, a mi pesar, me desengaño
que vio la luz mi abuelo junto al Miño
Yo la sopa conquisto cuando empuño
el mango de la pluma con empeño
y muchas veces a la suerte gruño
Si un inglés me visita de mal ceño
entonces, solo entonces refunfuño
por el colmillo escupo y me desgreño.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['--+--+---+-', '-+---++--+-', '--+--+++-+-', '-+---+---+-', '++-+---+-+-', '-++--+-+-+-', '-+---++--+-', '-+-+-+---+-', '+-+--+---+-', '-+---+---+-', '-+-+---+-+-', '+-++-+--++-', '-+-+-+---+-', '---+-+-+-+-']"
947,"Para no darme cuenta de la vida,
hoy vivo en un constante aturdimiento:
así no lloro la ilusión perdida,
así no sufro el mal del pensamiento.
Así las horas de pesar no cuento,
ni me hace sollozar la doble herida
que tú dejaste en mi alma dolorida
y en mi profundo corazón sangriento
Ves, mi copa está llena; alzo mi copa
y bebo a tu salud Huye la pena,
surgen los sueños como alada tropa.
Todo pasa de prisa muy de prisa
y soy feliz: ante la copa llena,
el gesto del dolor se cambia en risa.
",4,"['A', 'B', 'A', 'B', 'B', 'A', 'A', 'B', 'C', 'D', 'C', 'E', 'D', 'E']","['--+--+---+-', '++-+-+---+-', '-+++---+-+-', '-+++-+---+-', '-+-+---+++-', '-+---+-+-+-', '-+-+-+---+-', '---+---+-+-', '+-+-+++--+-', '-+---++--+-', '+--+---+-+-', '+-+--+-+-+-', '-+-+---+-+-', '-+---+-+-+-']"
948,"Desde la crencha de tu oscuro pelo,
que besando acaricia el aura leve,
hasta el sedoso y transparente velo
del encaje que roza tu pie breve;
tus ojos, brilladores como el cielo;
tus manos, lirios de impoluta nieve;
tus líneas, tus contornos, son modelo
que en vano el arte a bosquejar se atreve
Tu voz, como el acorde de una lira,
fuente parece que en brezal suspira;
a los ensueños del amor provoca.
Es tu sonrisa un mundo de quimeras,
y son las ilusiones prisioneras
en el hilo de perlas de tu boca.
",4,"['A', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'C', 'C', 'D', 'E', 'E', 'D']","['---+---+-+-', '--+--+-+-+-', '---+---+-+-', '--+--+--++-', '-+---+---+-', '-+-+---+-+-', '-+---+-+-+-', '-+-+---+-+-', '-+---+-+-+-', '+--+---+-+-', '---+---+-+-', '+--+++---+-', '-+---+---+-', '--+--+---+-']"
949,"El mar, sobre el brumoso arrecife costero,
en florones de espuma rompe sus blancas olas;
y en la jarcia embreada de un bergantín velero
hace sonar al viento sus fuertes caracolas.
Cruza el aire la copla de un cantar marinero;
y mientras tañe el mar sus plañideras violas,
se va quedando en sombra el poblado pesquero
y las olas se duermen sobre las playas solas.
En la arena movible, que el mar suave refresca,
después de la marina faena de la pesca,
descansan viejos lobos de rostros atezados.
Un grumete remienda su red En el poniente
es otra red de oro la urdimbre transparente
de la tarde, colgando de mástiles dorados
",4,"['A', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'C', 'C', 'D', 'E', 'E', 'D']","['-+---+--+--+-', '--+--+-+--+-+-', '--+-+-+--+-+-', '+--+-+--+---+-', '+-+--+-+-+--+-', '---+-+---+-+-', '-+-+-+--+--+-', '--+--+----+-+-', '--+--+--++--+-', '-----+-+---+-', '-+-+-+--+---+-', '+-+--+--+--+-', '++-++--+---+-', '--+--+--+---+-']"
950,"La luna, misteriosa peregrina,
entre sombra y crepúsculo fulgura;
pálida tiembla en la montaña oscura
y blanca luz esparce en la colina.
En los valles profundos ilumina
flor naciente, hoja verde, roca dura;
y ángeles vuelan por el aura pura
y el alma arroba una visión divina
¿Nuestras almas de tierra sus inquietas
zozobras con la luna satisfacen,
y las guía la atracción de los planetas?
¡Ah! Locos sueños, que en la mente nacen,
países que imaginan los poetas,
lunas perdidas que en su ocaso yacen.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-+---+---+-', '--+--+---+-', '+--+---+-+-', '-+-+-+---+-', '--+--+---+-', '+-++-+-+-+-', '+--+---+-+-', '-+-++--+-+-', '--+--+---+-', '-+---+---+-', '--+--+---+-', '--+----+-+-', '+----+---+-', '+--+---+-+-']"
951,"Bien sé que en vano mi dolor violento
lanza suspiros, lágrima derrama,
y que no resta a mi amorosa llama
más que sola mi pena, otro alimento
Bien conozco el empleo a que me aliento,
y cuán en vano el corazón se inflama,
mas a un amor que heroico se llama,
ni aterra lo imposible ni el tormento.
Y si fuera mi amor menos altivo
por tu desdén, bien mío, sin segundo
desdijera de mí naturaleza;
que aunque parezca término excesivo,
solas tres cosas grandes tiene el mundo:
mi soberbia, mi amor, y tu belleza.
",3,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['++-+---+-+-', '+--+-+---+-', '--++---+-+-', '+-+--++--+-', '+-+--+-+-+-', '-+-+---+-+-', '-+-+--+--+-', '-+---+---+-', '--+--++--+-', '---++----+-', '--+--+---+-', '---+-+---+-', '+-++-+-+-+-', '--+--+---+-']"
952,"Brota sin luz de la profunda mina
el precioso diamante solitario,
mas lo talla con arte el lapidario
y abriéndole facetas lo ilumina.
De igual manera la ficción divina
de aquel «hombre de mundo imaginario,
al soplo de tu genio extraordinario
resplandece cual joya peregrina
Dióle ventura su potente vena,
dístele en cambio tú la ejecutoria
de príncipe famoso de la escena
¿Quién merece en justicia mayor gloria,
el general que la batalla ordena,
o el general que gana la victoria?
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+--+---+-+-', '--+--+---+-', '--+--+---+-', '-+-+-+-+-+-', '-+-+---+-+-', '-++--+---+-', '-+---+---+-', '--+-++---+-', '+--+---+-+-', '+-++-+---+-', '-+---+---+-', '+-+--+--++-', '---+---+-+-', '---+-+---+-']"
953,"Herido está de muerte, vacilante
y con el paso torpe y mal seguro
apoyo busca en el cercano muro
pero antes se desploma palpitante
El que en rico palacio deslumbrante
manchó el ambiente con su aliento impuro,
de ajeno hogar en el recinto oscuro
la negra eternidad mira delante
Se extiende sin calor la corrompida
y negra sangre que en seno vierte
de sus cárdenos labios la ancha herida,
y el mundo dice al contemplar inerte:
«Escarnio a la virtud era su vida:
vindicta del derecho fue su muerte»
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-+-+-+---+-', '---+-+-+-+-', '-+-+---+-+-', '-+---+---+-', '--+--+---+-', '-+-+---+-+-', '-+-+---+-+-', '-+---++--+-', '-+---+---+-', '-+-+---+-+-', '--+--+-+-+-', '-+-+---+-+-', '-+---++--+-', '-+---+-+-+-']"
954,"DOCTO Monte de Musas, cuyo seno
In auras miro ausentes, Peregrino!
Verás, si, terminando su camino,
Ahora paras en su valle ameno;
No admires, no, si en tierra lo terreno
PÉREZ es, que, en su cumbre, lo divino
DE una bien , y de otra fama dino
Mas que de flor, está de glorias lleno
O tú! feliz le admira, en monumento
Nunca oprimido, aunque de pesadumbre
Tanta; y sus coros luego, que cantando
Alegres, tejían siempre, en suave acento,
Las Musas, que, variando ya costumbre,
VAN al MONte, TAL vez (y VAN) llorando.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-----+---+-', '++-+-+---+-', '-+---+---+-', '+-+---+--+-', '++-+-+---+-', '+-+--+---+-', '+-+--+-+-+-', '---+-+-+-+-', '-+-+++---+-', '+--+-----+-', '+--+-+---+-', '-+--++-+-+-', '-+---+-+-+-', '+-+--+-+-+-']"
955,"Separado de ti, no sé explicarte
si en esta situación peno o disfruto;
si no verte es en mí constante luto
o esperanza preciosa de mirarte.
Si es no oírte sufrir, o es adorarte,
en el recuerdo que a tu voz tributo
¿Vence la realidad en absoluto
o vence la ilusión de contemplarte?
¿Es que el llanto me alivia y con encanto
por inmerso placer juzgo el consuelo
aunque el dolor con furia me encadena?
¡Necia investigación! Martirio o llanto,
son por ti para mi luto mi duelo?
¡En amor es un goce hasta la pena!
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['--+--+++-+-', '-+---++--+-', '-+++-+-+-+-', '--+--+---+-', '++++-+--++-', '---+---+-+-', '+----+---+-', '-+---+---+-', '+-+-++---+-', '--+--++--+-', '---+-+-+-+-', '+------+-+-', '+-+---+--+-', '--++++---+-']"
956,"En invernales horas, mirad a Carolina.
Medio apelotonada, descansa en el sillón,
envuelta con su abrigo de marta cibelina
y no lejos del fuego que brilla en el salón.
El fino angora blanco, junto a ella se reclina,
rozando con su hocico la falda de Alençón,
no lejos de las jarras de porcelana china
que medio oculta un biombo de seda del Japón.
Con sus sutiles filtros la invade un dulce sueño;
entro, sin hacer ruido; dejo mi abrigo gris;
voy a besar su rostro, rosado y halagüeño
como una rosa roja que fuera flor de lis.
Abre los ojos, mírame con su mirar risueño,
y en tanto cae la nieva del cielo de París.
",4,"['A', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'C', 'D', 'C', 'D', 'C', 'D']","['---+-+--+---+-', '+----+--+---+-', '-+---+--+---+-', '-++--+--+---+-', '-+-+-+-++---+-', '-+---+--+---+-', '++---+----+-+-', '-+-+++--+---+-', '---+-+--+++-+-', '+---++-+--+-+-', '+-+-+--+----+-', '-+-+-+--+-+-+-', '+--+-+----+-+-', '-+-+-+--+---+-']"
957,"Pretendí de la patria ser «papá»
y mi constancia, al fin, lo consiguió:
cuanto he gastado y he sufrido yo
lo olvido al verme diputado ya.
Con el acta querida llegué acá
y un susto cruel la comisión me dio;
la declararon grave y dije: ¡Oh!
mas la aprobaron luego y dije: ¡Ah!
Cierto es que mi fortuna malgasté,
que disgustos y pérdidas sufrí,
que desaires y befas soporté;
pero, al cabo, mi anhelo conseguí
y cien veces impreso encontraré:
Don Inocencio Badulaque: SÍ.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['--+--+-+-+-', '---+-++--+-', '++-+-+-+-+-', '-+-+---+-+-', '--+--+--++-', '++-+---+++-', '---+-+-+-+-', '-+-+-+-+-+-', '++---+---+-', '--+--+---+-', '--+--+---+-', '--+--+---+-', '-++--+---+-', '-------+-+-']"
958,"Frente al espejo de la Blanca Nieve
Contempló su hermosura esta mujer,
Y sonrió complacida la diosa Hebe
Al ver las perfecciones de su ser...
Sobro el niveo cristal de un quieto lago
La vieron como un cisne singular;
Y no hubo causa de inquirir al mago
Quien era la mas bella del lugar...
Y es quo Rosita vino con la aurora
Al estallar con sus encantos Flora
En medio de la agreste floración,
Y robó de los cielos su blancura,
Do los jazmines su fragancia pura,
Esta rosa del monte Canhon...
",4,"['A', 'B', 'A', 'B', 'C', 'D', 'C', 'D', 'E', 'E', 'F', 'G', 'G', 'F']","['+--+---+-+-', '--+--++--+-', '--+--+--++-', '-+---+---+-', '+--+-+++-+-', '-+--++---+-', '-+-+---+-+-', '-+---+---+-', '++-+-+---+-', '---+---+-+-', '-+---+---+-', '--+--+---+-', '---+---+-+-', '+-+--+-+---']"
959,"Seres queridos te miré sañuda
arrebatarme, y te juzgué implacable
como la desventura, inexorable
como el dolor y cruel como la duda
Mas hoy que a mí te acercas fría, muda,
sin odio y sin amor, ni hosca ni afable,
en ti la majestad de lo insondable
y lo eterno mi espíritu saluda.
Y yo, sin la impaciencia del suicida,
ni el pavor del feliz, ni el miedo inerte
del criminal, aguardo tu venida;
que igual a la de todos es mi suerte;
cuando nada se espera de la vida,
algo debe esperarse de la muerte.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+--+-+-+-+-', '---+++-+-+-', '-----+---+-', '---+-+---+-', '-+-+++-+-+-', '-+---++--+-', '-+---+---+-', '--+--+---+-', '-+---+---+-', '--+--+-+-+-', '---+-+---+-', '-+---+-+-+-', '--+--+---+-', '+-+--++--+-']"
960,"Huyó del cieno de la tierra impura,
buscando ansioso el celestial camino;
y en alas siempre de amor divino,
supo elevarse a inmensurable altura.
Domó su carne en penitencia dura,
mostrando al alma su inmortal destino;
y el pobre claustro, do a esconderse vino,
fue el rico manantial de su ventura.
Con su gloria Valencia se ennoblece;
la humanidad le admira como hombre;
con prodigios el cielo le enaltece;
su grandeza pregona el cristianismo;
que si Gaspar fue Mínimo en el nombre,
Máximo fue en virtud y en heroísmo.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'E', 'D', 'E']","['-+-+---+-+-', '-+-+---+-+-', '-+-+---+-+-', '+--++--+-+-', '-+-+---+-+-', '-+-+---+-+-', '-+-+-+-+++-', '++---+---+-', '--+--+---+-', '---+++---+-', '--+--+-+-+-', '--+--+---+-', '---+++---+-', '+--+-+---+-']"
961,"La palma audaz que en el desierto crece
hospitalaria acoge al caminante:
grata sombra le presta, y abundante,
sabroso fruto pródiga le ofrece
Al son del huracán fiera se mece,
y cuanto recia más, más arrogante
resiste, y más hermosa y elegante
en los azares de la lid parece.
Premio de la virtud es cada rama
del árbol inmortal, don a que aspira
el que trueca su paz por la victoria
Y ese don eres tú, perfecta dama,
para el esposo que en tu amor se inspira,
viendo en ti misma a tu rival la Gloria.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+-+---+-+-', '---+-+---+-', '+-+-++---+-', '-+-+-+--++-', '-+---++--+-', '-+-+-++--+-', '-+-+-+---+-', '---+---+-+-', '+----+++-+-', '-+---++--+-', '--+--+---+-', '+-++-+-+-+-', '---+---+-+-', '+-++---+-+-']"
962,"El que reina en católicos altares
y nos tiende sus brazos redentores,
el que matiza las pintadas flores
y refrena las olas de los mares;
el que endulza del hombre los pesares,
al calor de dulcísimos amores,
el que duerme los vientos bramadores
y enciende los radiosos luminares.
Ese es Dios, el Creador, el Soberano,
el que disipa del error el velo
y redime de culpas al humano.
Ese es Dios, el que calma el hondo duelo,
el que tiene los mundos en su mano
y el que nos muestra con la Cruz el cielo.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['--+--+---+-', '-++--+---+-', '---+---+-+-', '--+--+---+-', '--+--+---+-', '-----+---+-', '--+--+---+-', '-+---+---+-', '+++--+---+-', '---+---+-+-', '--+--+---+-', '+++--+-+-+-', '--+--+---+-', '--++---+-+-']"
963,"Pisotear el laurel que se fecunda
con las gotas de sangre de tus venas;
deshojar, como ramo se azucenas,
tus sueños de oro entre la plebe inmunda;
doblar el cuello a la servil coyunda
y, encorvado por ásperas cadenas,
dejar que en el abismo de tus penas
el sol de tu ambición sus rayos hunda;
tal es ¡oh soñador! la ley tirana
que te impone la vida en su carrera;
pero, sordo a esa ley que tu alma asombra,
pasas altivo entre la turba humana,
mostrando inmaculada tu quimera,
como pasa una estrella por la sombra.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['--+--+---+-', '--+--+---+-', '--+--+---+-', '-+-+---+-+-', '-+-+---+-+-', '--+--+---+-', '-+---+---+-', '-+---+-+-+-', '++---+-+-+-', '-++--+---+-', '--++-+-+-+-', '+--+---+-+-', '-+---+---+-', '--++-+---+-']"
964,"Si un instante romper te fuera dado
la glacial ligadura de la muerte,
¡oh humilde franciscano!, ¡de qué suerte
te sintieras de gozo arrebatado!
Viera vuestro león, desmelenado,
sacudiendo el sopor del sueño inerte
caer rugiendo vengativo y fuerte
sobre el tigre del África indomado.
Hoy, renovando timbres de tu gloria,
van de Bullones por la inhiesta falda
los hijos de Castilla a la victoria;
y en breve su bandera roja y gualda,
clavarán, invocando tu memoria,
del Atlas rudo en la breñosa espalda.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+-+--+++-+-', '--+--+---+-', '-+---+--++-', '+-+--+---+-', '+----+---+-', '--+--+-+-+-', '+-+---+--+-', '--+--+---+-', '+--+-+---+-', '+--+---+-+-', '-+---+---+-', '-+---+-+-+-', '--+--+---+-', '-+-+---+-+-']"
965,"Crear un mundo mío para soñar de nuevo
con místicas y astrales doncellas luminosas,
y así tender un puente de luz y de renuevo
desde las viejas cosas, hasta las nuevas cosas.
Mirar la vida entonces vibrando de alegría
entre un cantar armónico de pardos ruiseñores
y una eclosión inmensa de Amor y fantasía,
y así verter en Ella mis claros surtidores.
Crear un mundo mío para arrancar la pena
torturadora y áspera que el alma me encadena
Crear, crear ensueños jamás imaginados,
para arrojar al viento triunfal de las alturas,
los raros arabescos de todas mis locuras
con las indiferencias de los predestinados.
",4,"['A', 'B', 'A', 'B', 'C', 'D', 'C', 'D', 'E', 'E', 'F', 'G', 'G', 'F']","['+++-+---+-+-', '-+---+--+---+-', '-+-+++--+---+-', '---+-+---+-+-', '-+-+-+--+---+-', '-+-+-+---+---+', '+--+-+--+---+-', '-+-+-+--+---+-', '+++-+---+-+-', '---+-+---+-+-+', '++-+--+---+-', '---+-+--+---+-', '-+---+--+---+-', '-----+------+-']"
966,"Tiende la tarde el silencioso manto
de albos vapores y húmidas neblinas
y los valles y lagos y colinas
mudos deponen su divino encanto
Las estrellas en solio de amaranto
al horizonte yérguense vecinas
salpicando de gotas cristalinas
las negras hojas del dormido acanto
De un árbol a otro en verberar se afana
nocturna el ave con pesado vuelo
las auras leves y la sombra vana;
y presa el alma de pavor y duelo,
al místico rumor de la campana
se encoge, y treme, y se remonta al cielo.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+--+---+-+-', '+--+-+---+-', '--+--+---+-', '+--+---+-+-', '--+--+---+-', '---+-+---+-', '--+--+---+-', '-+-+---+-+-', '++-+---+-+-', '-+-+---+-+-', '-+-+---+-+-', '-+-+---+-+-', '-+---+---+-', '-+-+---+-+-']"
967,"En constante labor, serio, inclinado
sobre humilde carpeta todo el día,
luchando a veces con la suerte impía,
al negocio el burgués vive entregado.
Cual padre amante, como esposo honrado,
su familia es su gloria, en Dios confía,
y, si ventajas logra en su porfía,
utilízase en ellas el Estado.
Mas, ¡ay de él cuando es rico! Se le apoda
ladrón y avaro, y obligarle es moda
a sacrificios mil por el obrero
Y, por huelgas e insultos perseguido,
recorre a su pesar, casi rendido,
de un Calvario sin fin brusco sendero.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'C', 'D', 'E', 'E', 'D']","['--+--++--+-', '--+--+-+-+-', '-+-+---+-+-', '--+--++--+-', '++-+---+-+-', '--++-+-+-+-', '---+-+---+-', '--+-++---+-', '--+-++-+-+-', '-+-+--++++-', '---+-+---+-', '--+--+---+-', '-+---++--+-', '+-+--++--+-']"
