,content,country-birth,rhyme,met
1041,"Celos te dan los plácidos cantares
con que en noches hermosas y serenas,
engaño los rigores de mis penas
y adormezco la voz de mis pesares.
Celos tienes de Cuba y sus palmares
y también de las blancas azucenas
que de inocencia y de hermosura llenas
se levanta al pie del Almendares
Quieres al fin, que de la lira mía
arrojando las cuerdas en el suelo
enmudezca la triste melodía;
mas deja tanto afán y desconsuelo,
pues son mis versos luz de noche umbría
y tu mi sol y nacarado cielo.
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+-++-+---+-', '--+--+---+-', '-+---+---+-', '--+--+---+-', '+-+--+---+-', '--+--+---+-', '---+---+-+-', '--+--+---+-', '+--+---+-+-', '--+--+---+-', '--+--+---+-', '-+-+-+---+-', '-+-+-+-+-+-', '---+---+-+-']"
1042,"Un soneto me manda hacer Elvira
sin saber si soy buen o mal poeta,
porque es niña, inter nos, algo coqueta,
y por tal pequeñeces nunca mira.
Ella sabe que yo, su amigo, lira
taño o rasco, y al punto así le peta,
y en lugar de pedirme una cuarteta
un soneto me pide ¡Qué me admira!
Un soneto, Dios mío, lance duro
¿Qué diré que me saque del apuro?
¿Qué diré que me libre del aprieto?
Le diré que es hermosa y hechicera,
y divina y graciosa, y lo que quiera
que ya no cabe más en un soneto
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'C', 'D', 'E', 'E', 'D']","['+-+-++-+-+-', '--+-++-+-+-', '-++-+-+--+-', '--+--+-+-+-', '+-+--+-+-+-', '+-+-+--+++-', '-----++--+-', '+-+-++-+-+-', '+-+-++-+-+-', '+-+--+---+-', '+-+--+---+-', '+-++-+---+-', '--+--+---+-', '-+++-+-+-+-']"
1043,"En un dulce estupor soñando estaba
con las bellezas de la tierra mía:
fuera, el invierno lívido gemía,
y en mi cuarto sin luz el sol brillaba.
La sombra sobre mí centelleaba
como un diamante negro, y yo sentía
que la frente soberbia me crecía,
y que un águila al cielo me encumbraba
Iba hinchando este gozo el alma oscura,
cuando me vi de súbito estrechado
contra el seno fatal de una hermosura,
y al sentirme en sus brazos apretado,
me pareció caer desde la altura
y rodar por la tierra despeñado.
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-++--+-+-+-', '---+---+-+-', '+--+-+---+-', '--+--+-+-+-', '-+---+---+-', '-+-+-+-+-+-', '--+--+-+-+-', '-++--+-+-+-', '+-++-+-+-+-', '--++-+---+-', '--+--++--+-', '--++-+---+-', '+--++----+-', '--+--+---+-']"
1044,"Muere la tarde En el confín lejano
la púrpura del sol sobre la grama
como encendida pira se derrama
y corre por el monte y por el llano
De su labor ha vuelto el hortelano
al amor del hogar que le reclama
Y es un paisaje azul el panorama
del surco abierto al fecundante grano
Vuelan las aves en tropel al nido,
de la majada el postrimer mugido
se pierde en la penumbra campesina
Y en ese enmudecer de la natura,
el sol desciende de su regia altura
mientras la negra noche se avecina.
",6,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'C', 'D', 'E', 'E', 'D']","['+--+---+-+-', '-+---+---+-', '---+-+---+-', '-+---+---+-', '---+++---+-', '--+--+-+-+-', '++-+-+---+-', '-+-+---+-+-', '+--+---+-+-', '---+---+-+-', '-+---+---+-', '-+---+---+-', '-+-+---+-+-', '---+-+---+-']"
1045,"Si a veces silencioso y pensativo
a tu lado me ves, querida mía,
es porque hallo en tus ojos la armonía
de un lenguaje tan dulce y expresivo
Y eres tan mía entonces, que me privo
hasta de oír tu voz, porque creería
que rompiendo el silencio, desunía
mi ser del tuyo, cuando en tu alma vivo
Y estás tan bella y mi placer es tanto,
es tan completo cuando así te miro,
siento en mi corazón tan dulce encanto,
que me parece a veces, que en ti admiro
una visión celeste, un sueño santo
que va a desvanecerse si respiro
",5,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-+---+---+-', '--+-++-+-+-', '+-+--+---+-', '+-+-++---+-', '+-+--+--++-', '+-+-+----+-', '--+--+---+-', '-+-----+-+-', '-+++---+++-', '++-+---+++-', '+----+++-+-', '-+-+-+--++-', '+--+-+++-+-', '-+---++--+-']"
1046,"Mortales: ¿habéis visto mayor cosa
que siendo muerte me he tornado vida
y de áspera, cruel y desabrida
me he hecho blanda, dulce y amorosa?
Ya me codician todos por hermosa,
y de quien era más aborrecida
soy con alegre cara recibida,
por suerte deseada y venturosa
¿Sabéis de qué manera el mortal velo
del alma santa desaté de aquella
por quien era el vivir dulce, agradable?
Murió doña María y subió al cielo;
quedó hecho el vivir muerte sin ella,
y alegre vida, yo, dulce y afable.
",3,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+--++--++-', '-+-+-+-+-+-', '--+--+---+-', '+-+-+----+-', '++-+-+---+-', '---+-+---+-', '+--+-+---+-', '-+--+----+-', '-+-+-+--++-', '-+-+---+-+-', '--+--++--+-', '-+---+-+-+-', '-+---++--+-', '-+-+-++--+-']"
1047,"¡Oh campos!, ¡oh deleite!, ¡oh hermosura!
¡Oh rica aurora en rosicler y gualda!
¡Oh flores que en balsámica guirnalda
os derramáis por la feraz llanura!
¡Oh bosques de prolífica espesura
que de los montes recamáis la espalda!
¡Oh vivas auras que de falda en falda
la fragancia lleváis y la frescura!
¡Oh hermoso río que el genial tesoro
dilatas por la espléndida ribera,
fluctuante espejo del naciente día!
¡Oh claro cielo de amaranto y oro!
¡Oh mañana del año! ¡Oh primavera!
¡Oh alma esposa del sol! ¡Oh Andalucía!
Cumbres de Guadarrama y de Fuenfría,
columnas de la tierra castellana
que por las nieves y los hielos cana
la frente alzáis, con altivez sombría
Campos desnudos como el alma mía
que ni la flor ni el árbol engalana;
ceñudos al nacer de la mañana,
ceñudos al morir el breve día
Al fin os vuelvo a ver, tras larga era;
os vuelvo a ver con el latido interno
del patrio amor que, vivo, persevera
Para mí y para vos llegó el invierno
Para vos tornará la primavera,
mas mi invierno, ay de mí, será ya eterno
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+---+---+-', '-+-+---+-+-', '-+---+---+-', '+--+---+-+-', '-+---+---+-', '---+---+-+-', '-+-+---+-+-', '--+--+---+-', '-+-+---+-+-', '-+---+---+-', '-+-+---+-+-', '-+-+---+-+-', '--+--+---+-', '+-+--+---+-', '-----+---+-', '-+---+---+-', '---+---+-+-', '-+-+---+-+-', '+--+---+-+-', '---+-+---+-', '-+---+---+-', '-+---+-+-+-', '-+++-+-+-+-', '++-+---+-+-', '-+-+-+---+-', '--+--+-+-+-', '--+--+---+-', '--+--+-+++-']"
1048,"Vencedora en Granada, hallas mezquino
el mundo antiguo, en la sublime idea
que de tu pueblo tienes, y desea
abrir tu alma a su expansión camino
Proteges a Colón, y el peregrino
plan se logra por ti, que la europea
ciencia extendiendo, en cuanto el mar rodea
planta la Cruz del Redentor divino
Así tu gloria América proclama,
y a las naves de Hirán causa desdoro
y al bienhechor ejército de Osiris.
Sorata te alza al éter: Tequendama
le hunde en tu aplauso: Niágara sonoro
como nimbo de luz te ciñe el iris
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['--+--++--+-', '-+-+---+-+-', '---+-+---+-', '-++----+-+-', '-+---+---+-', '+-+--+---+-', '+--+---+-+-', '+------+-+-', '-+-+-+---+-', '--+--++--+-', '---+-+---+-', '-+-+-+---+-', '+--+-+---+-', '--+--+++-+-']"
1049,"Lacedemonia se honra de Bulides,
Ortigia de su oráculo y su suerte,
Préciase Atenas de su Codro fuerte,
Esparta de Cleomenes y sus lides.
Del gran Teseo y del famoso Alcides
Es Grecia madre, y tiene aunque, en la muerte,
Vivo al famoso hijo de Laerte,
En el estado en que se vio su Euclides.
Gentil renombre Córdoba la llana
Adquiere, porque ha Séneca ha criado,
Crisosl y espejo de la ciencia Hispana.
Ahora, mejorando más su estado,
Recibe honor Madrid, alegre, ufana
Por el varón insigne que ha engendrado.
Y pues su cielo ha dado
otro retrato de estas sombras vivo,
loen mis versos su saber altivo
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['---+-+---+-', '-+---+---+-', '+-++---+-+-', '-----+---+-', '-+-+--+--+-', '++-+-+---+-', '+--+-+---+-', '---+---+-+-', '-+-+-+---+-', '-+--++--++-', '-+-+---+-+-', '+---+-+--+-', '-+-+-+-+-+-', '---+-+-+-+-', '-----+-++-', '+--+-+-+-+-', '+--+---+-+-']"
1050,"Todo inspira doquier duelo y pavura:
el sol que apenas arde, el triste acento
del aire enrarecido, y el lamento
de Jesús en la calle de Amargura
Rompiendo de la turba la espesura,
ya sin color y casi sin aliento,
cual paloma impedida por el viento
corre hacia el Salvador la Virgen pura.
Anhelosa lo llama a su regazo,
y, aunque a entrambos el paso se les cierra,
al fin se funden en estrecho abrazo;
y el miserable pecador se aterra,
sin saber que ese nudo es un abrazo
que sen dan hoy los cielos con la tierra
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+-+--++--+-', '-+-+-+-+-+-', '-+---+---+-', '--+--+---+-', '-+---+---+-', '+--+-+---+-', '+-+--+---+-', '+------+-+-', '--+-++---+-', '--+--+--++-', '-+-+---+-+-', '---+---+-+-', '--++-+++-+-', '-+++-+---+-']"
1051,"¿En el Arpa, en los dedos, o en el viento,
dónde ha librado Dios su valentía?
Mas si fue en la dulcísima Armonía,
trofeo es de los tres el vencimiento.
Es de su ardiente espíritu el aliento,
con que al abismo el joven desafía,
los dedos su poder, y en profecía
sacra la humanidad, el instrumento
Los vencidos horrores del Tirano,
afrenta misteriosa de su gloria,
mucho son Vaticinio soberano.
Porque muestra en los lejos de la Historia,
que un dedo, que una voz, que un soplo humano,
sobran en Dios, para tan gran victoria.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['--+--+---+-', '++-+-+---+-', '--+--+---+-', '-++--+---+-', '+--+-+---+-', '---+-+---+-', '-+---+---+-', '+----+---+-', '--+--+---+-', '-+---+---+-', '+-+--+---+-', '--+------+-', '++-+-+++-+-', '+--+--++-+-']"
1052,"La abuelita tiene cabellos nevados
y unos ojos claros, donde la bondad
va poniendo dulces reflejos dorados
sobre la tristeza de su ancianidad
Más de ochenta inviernos pasaron por ella,
pero aún está fuerte para trabajar;
prepara unos dulces y hace una paella
que nadie ha podido jamás imitar
Por las noches, si la cena termina,
limpia diligente la inmensa cocina,
toma su calceta, y en el gran salón,
al coro de nietos que la solicita,
¡cuántas historietas cuenta la abuelita,
hasta que se duerme junto a su sillón!
",1,"['A', 'B', 'A', 'B', 'C', 'D', 'C', 'D', 'E', 'E', 'F', 'G', 'G', 'F']","['--+-+--+--+-', '+-+-+-----+-', '+-+-+--+--+-', '----+-----+-', '+-+-+--+--+-', '-+-++-----+-', '-++-+-++-+-', '-++-+--+--+-', '--+---+--+-', '+---+--+--+-', '+---+--+-+-', '-+--+--+--+-', '+---+-+---+-', '----+-----+-']"
1053,"Del norte huyendo las glaciales brumas,
de África busca el prolongado estío,
y rauda pasa, las azules plumas
rozando leve en el cristal del río.
Si atrás pudiera yo, corazón mío,
dejar así el dolor con que me abrumas,
el nido huyendo de mi hogar vacío,
surcara, oh mar, tus pérfidas espumas.
Pero ella ve el turbión que se avecina
y va a otros climas de apacible calma,
porque remonta hasta el cenit su vuelo.
Yo imitaré a esa pobre golondrina
y hallaré la perdida paz del alma
subiendo en alas de la fe hasta el cielo.
",2,"['A', 'B', 'A', 'B', 'B', 'A', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+-+---+-+-', '+--+---+-+-', '-+-+---+-+-', '-+-+---+-+-', '-+-+-+--++-', '-+-+-+--++-', '-+-+---+-+-', '-+-+-+---+-', '-+-+-+---+-', '-+-+---+-+-', '---+---+-+-', '+--+-+---+-', '--+--+-+-+-', '-+-+---+-+-']"
1054,"El grito de Dolores es la voz que despierta
la conciencia de un pueblo sumida en el letargo,
clarín de Roncesvalles que en penetrante y largo
clamor, esparce al viento un infinito alerta
Morelos tiene el alma para ese grito abierta;
su paz de sacerdote trueca por el amargo
trajín del guerrillero, y en el sublime cargo
de encender en las almas la fe constante y cierta
¡Oh, sí! Cuando de Hidalgo el enemigo hiende
la vida, cuando su alma al infinito asciende,
parece que una herencia dejara en el suplicio;
Morelos la recoge con serena mirada;
bien sabe que el martirio cortará su jornada,
que ha de ser de su vida, corona el sacrificio.
",9,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'C', 'D', 'E', 'E', 'D']","['-+---+-+-+--+-', '--+-++--+---+-', '-+---+----+-+-', '-+-+-++--+-+-', '+-++-+--+-+-+-', '-+---+-+----+-', '-+---+----+-+-', '--+--+--+-+-+-', '-+-+---+-+--+-', '-+---+---+-+-', '-+-+-+--+---+-', '+-+--+---+--+-', '++---+---+--+-', '+-+--+--+---+-']"
1055,"Buscan los enfermos santuario
con grand desseo e sedienta cura
o por lenguas vías y caminos varios,
temiendo el manto de la sepultura
¿Son, si pensades, menores contrarios
los venéreos fuegos sin mesura,
nin los mis males menos adversarios
que la tisera d'Antropos escura?
Pues, ¿quién podría o puede quietar
mis graves cuytas, mis penas, mis males,
sean por partes o siquiera en gros?
Nin Esculapio podría curar
los mis langores, tantos son e tales,
nin otro alguno, sinon «Dios e vos»
",2,"['-', 'A', 'B', 'A', 'B', 'A', 'B', 'A', 'C', 'D', 'B', 'C', 'D', 'B']","['+---+---+-', '-+-+---+-+-', '--+-+--+-+-', '-+-+-----+-', '+--+--+--+-', '--+--+---+-', '+--+-+---+-', '---+--+--+-', '-+-+--+--+-', '-+-+--+--+-', '+-+---+--+-', '--+---+--+-', '---+-+-+-+-', '++-+-+-+-+-']"
1056,"¡Oh claridad del alba, precursora
de un día inesperado! Tú viniste
a libertad a Adán de aquella triste
noche, con el pecado, abrumadora
Despiértase la vida, el sol colora
la tierra, el ciclo de fulgor se viste,
y en jubiloso coro cuanto existe
canta el himno sublime de la aurora
Desde que, envuelto en santa poesía,
un rayo matinal tenue y fecundo
calmó de nuestros padres la agonía,
para el mísero, el pobre, el moribundo,
en el primer destello de aquel día,
¡tú, Esperanza inmortal, bajaste al mundo!
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['---+-+---+-', '++----+--+-', '---+-+-+-+-', '+----+---+-', '-+-+-+-+-+-', '-+-+---+-+-', '---+-+---+-', '+-+--+---+-', '---+-+---+-', '++---++--+-', '-+---+---+-', '--+--+---+-', '---+-+--++-', '+-+--+-+-+-']"
1057,"¡Oh calor de la siesta filipina,
calor de corazón, calor de fragua,
en que hierve en la copa cristalina,
con temblores estuosos, hasta el agua!
Una suave molicie que alucina
irrumpe en nuestra carne, y la cabeza,
como agobiada de sopor, se inclina
florecida de rosas de pereza.
Hay como una decadencia en las pupilas
húmedas de pasión, y mientras fiera
la luz solar sobre las cosas arde,
beben las almas graves y tranquilas
el vino del Ensueño y la Quimera
en el cálido vaso de la tarde....
",0,"['A', 'B', 'A', 'B', 'A', 'C', 'A', 'C', 'D', 'E', 'F', 'D', 'E', 'F']","['+-+--+---+-', '-+---+-+-+-', '--+--+---+-', '--+--+---+-', '+-+--+---+-', '-+---+---+-', '---+---+-+-', '--+--+---+-', '+-+---+---+', '+----+---+-', '-+-+---+-+-', '+--+-+---+-', '-+---+---+-', '--+--+---+-']"
1058,"Cuando piensas a solas hijo mío,
con deleite visiones de impureza,
yo contemplo de Cristo la cabeza,
que vas de abrojos a ceñir impío.
Oigo crujir de un modo que da frío
las puntas que rechinan con fiereza
resbalando en el cráneo, que empieza
de carmín a brotar tibio rocío
Ya te miran de lágrimas bañados
los ojos del Señor, tan dulcemente,
que ablandaran a tigres no domados
Y, ¿tú sientes placer, y tu alma siente
que está bien, repitiendo los pecados,
de tales rosas coronar su frente?
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['--+--+-+-+-', '--+--+---+-', '+-+--+---+-', '-+-+---+-+-', '+--+++--++-', '-+---+---+-', '--+--+---+-', '--+--++--+-', '+++--+---+-', '-+---+++-+-', '--+--+-+-+-', '-++--+-+-+-', '-++--+---+-', '-+-+---+-+-']"
1059,"Del Horacio gentil copia cristiana,
y con el tono austero del profeta,
cantó la Fe cual místico poeta
en la rotunda lengua castellana.
Aunque docto en la ciencia soberana
que al Verbo tiene por gloriosa meta,
aunque en el claustro riguroso asceta,
logró por premio cárcel inhumana
Los que su vida inmaculada vieron,
cual dulce imagen en cristal bruñido,
en ella su virtud mirar pudieron;
y, firme en la humildad, supo advertido
por la senda seguir por donde fueron
«Los pocos sabios que en el mundo han sido »
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['--+--++--+-', '---+-+---+-', '-+-+-+---+-', '---+-+---+-', '--+--+---+-', '-+-+---+-+-', '---+---+-+-', '-+-+-+---+-', '---+---+-+-', '++-+---+-+-', '-+---+-+-+-', '-+---++--+-', '--+--+---+-', '-+-+---+++-']"
1060,"Cierra Nemur, de su escuadrón seguido,
contra el audaz ibero, que le atiende;
truena el bronce, chocando el hierro esplende,
retumba en torno el bélico alarido.
Estrago a mil estragos añadido,
en la pólvora hispana el fuego prende:
ella furiosa por el aire asciende
en llama y humo y hórrido estampido.
Mas tú, Gran Capitán, la espada al viento,
en fogoso corcel raudo atraviesas
tus huestes, deslumbrando con tu gloria
Y a tus leones, con alegre acento,
ánimo, gritas, mis amigos, esas
las luminarias son de la victoria
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['+--+---+-+-', '---+-+--++-', '+-+--+-+-+-', '-+-+-+---+-', '-+-+-+---+-', '--+--+-+-+-', '+--+---+-+-', '-++-+----+-', '-+---+-+-+-', '--+--++--+-', '-+---+---+-', '--+---+--+-', '--+---+-+-', '---+-+---+-']"
1061,"Virgen más pura que el empíreo Cielo,
Aurora en quien se muestra el Sol divino
con esplendor más claro, y peregrino,
que en los demás que visten mortal velo
Ni el ángel que levanta más su vuelo
pudo con vos correr igual camino,
limpia en cualquier instante (así convino)
os hizo Dios con amoroso celo
Esta verdad, con voto, alegre canta
del Sacerdocio santo lo escogido,
lo ilustre, lo acendrado, y más devoto
Y esta es la causa que con fiesta tanta
sólo suene entre el célebre ruido,
Virgen, Limpieza, Sacerdocio, y voto
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['+-++---+-+-', '-+---+-+-+-', '---+++---+-', '---+-+--++-', '-+---+-+-+-', '+--+-+-+-+-', '+--+-+-+-+-', '++-+---+-+-', '+--+-+-+-+-', '---+-+---+-', '-+---+-+-+-', '++-+---+-+-', '+-+---+--+-', '+--+---+-+-']"
1062,"De Cíparis dejado el afligido
Batilo yace en la desierta arena,
al cielo acusa y al amor condena
de sí olvidado y del dolor vencido.
Del triste caso a compasión movido
el viejo Tormes la corriente enfrena,
pero la esquiva ninfa aun huye ajena
a la piedad el pecho empedernido.
De helado mármol y templado acero
al encendido dardo un cerco priva
que abra al amor, por la piedad, entrada.
¡Ay mísero zagal!, rigor tan fiero
te va acabando y tu beldad esquiva,
viendo su fin, aún se complace airada.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+---+---+-', '-+-+---+-+-', '-+-+---+-+-', '-+-+---+-+-', '-+-+---+-+-', '-+-+---+-+-', '---+-+++-+-', '---+-+---+-', '-+-+---+-+-', '---+-+++-+-', '+--+---+-+-', '-+---+-+++-', '++-+---+-+-', '+--++--+-+-']"
1063,"Tardes sosas y estériles, lentas tardes de fiesta,
tardes interminables, tardes que se han pasado
sobre el lecho, leyendo a un autor olvidado,
o durmiendo una larga y perezosa siesta.
Salimos cuando el sol ya se había ocultado;
y fuimos a un café donde había una orquesta
que nos causó fastidio de nuestra vida honesta
evocándonos sitios que no hemos visitado
Y al son de algún racconto fugaz de Rigoletto,
nuestra alma se explayaba en su anhelo secreto;
su anhelo hacia las cosas que nunca logrará.
Soñábamos mujeres vaporosas, lejanas,
que moran en las cálidas ciudades antillanas,
donde nuestro destino jamás nos llevará.
",2,"['A', 'B', 'B', 'A', 'B', 'A', 'A', 'B', 'C', 'C', 'D', 'C', 'C', 'D']","['+-+--+--+-+--+', '+----+-+--+-+-', '--+--++-+--+-', '--++-+---+-+-', '-+---++-+-+-', '-+-+-+--+-+-', '-+-+-+----+-+-', '--+-++--+---+-', '-+-+-+--+---+-', '-+---+--+--+-', '-+---+--+---+-', '-+---+---+--+-', '-+---+---+---+', '-----+--++-+-']"
